meal_plan_id,meal_plan_nome,dietary_preference,meals_per_day,day_order,refeicoes_do_dia,calorias_totais_dia,proteina_total_g,carboidrato_total_g,gordura_total_g
mp_094,Manutenção - 2200 kcal,omnivore,6,3,Café da manhã: Pão Integral com Pasta de Amendoim e Geleia | Lanche: Batido de Abacate Proteico | Almoço: Strogonoff de Carne Saudável | Lanche: Pizza de Berinjela (Low Carb) | Janta: Escondidinho Vegano de Grão-de-Bico | Lanche: Batido de Abacate Proteico,1927,127.6,163.3,86.5
mp_094,Manutenção - 2200 kcal,omnivore,6,4,Café da manhã: Pão Integral com Pasta de Amendoim e Geleia | Lanche: Batido de Abacate Proteico | Almoço: Strogonoff de Carne Saudável | Lanche: Pizza de Berinjela (Low Carb) | Janta: Escondidinho Vegano de Grão-de-Bico | Lanche: Batido de Abacate Proteico,1927,127.6,163.3,86.5
mp_094,Manutenção - 2200 kcal,omnivore,6,5,Café da manhã: Pão Integral com Pasta de Amendoim e Geleia | Lanche: Batido de Abacate Proteico | Almoço: Strogonoff de Carne Saudável | Lanche: Pizza de Berinjela (Low Carb) | Janta: Escondidinho Vegano de Grão-de-Bico | Lanche: Batido de Abacate Proteico,1927,127.6,163.3,86.5
mp_094,Manutenção - 2200 kcal,omnivore,6,6,Café da manhã: Pão Integral com Pasta de Amendoim e Geleia | Lanche: Batido de Abacate Proteico | Almoço: Strogonoff de Carne Saudável | Lanche: Pizza de Berinjela (Low Carb) | Janta: Escondidinho Vegano de Grão-de-Bico | Lanche: Batido de Abacate Proteico,1927,127.6,163.3,86.5
mp_094,Manutenção - 2200 kcal,omnivore,6,7,Café da manhã: Pão Integral com Pasta de Amendoim e Geleia | Lanche: Batido de Abacate Proteico | Almoço: Strogonoff de Carne Saudável | Lanche: Pizza de Berinjela (Low Carb) | Janta: Escondidinho Vegano de Grão-de-Bico | Lanche: Batido de Abacate Proteico,1927,127.6,163.3,86.5
mp_095,Hipertrofia - 2500 kcal,omnivore,5,1,Café da manhã: Pão Integral com Pasta de Amendoim e Geleia | Lanche: Batido Hipercalórico (Mass Gainer Caseiro) | Almoço: Macarrão com Queijo Clássico (Mac & Cheese) | Lanche: Batido Hipercalórico (Mass Gainer Caseiro) | Janta: Wrap de Kebab de Carne,2382,132.6,262.3,85.5
mp_095,Hipertrofia - 2500 kcal,omnivore,5,2,Café da manhã: Pão Integral com Pasta de Amendoim e Geleia | Lanche: Batido Hipercalórico (Mass Gainer Caseiro) | Almoço: Macarrão com Queijo Clássico (Mac & Cheese) | Lanche: Batido Hipercalórico (Mass Gainer Caseiro) | Janta: Wrap de Kebab de Carne,2382,132.6,262.3,85.5
mp_095,Hipertrofia - 2500 kcal,omnivore,5,3,Café da manhã: Pão Integral com Pasta de Amendoim e Geleia | Lanche: Batido Hipercalórico (Mass Gainer Caseiro) | Almoço: Macarrão com Queijo Clássico (Mac & Cheese) | Lanche: Batido Hipercalórico (Mass Gainer Caseiro) | Janta: Wrap de Kebab de Carne,2382,132.6,262.3,85.5
mp_095,Hipertrofia - 2500 kcal,omnivore,5,4,Café da manhã: Pão Integral com Pasta de Amendoim e Geleia | Lanche: Batido Hipercalórico (Mass Gainer Caseiro) | Almoço: Macarrão com Queijo Clássico (Mac & Cheese) | Lanche: Batido Hipercalórico (Mass Gainer Caseiro) | Janta: Wrap de Kebab de Carne,2382,132.6,262.3,85.5
mp_095,Hipertrofia - 2500 kcal,omnivore,5,5,Café da manhã: Pão Integral com Pasta de Amendoim e Geleia | Lanche: Batido Hipercalórico (Mass Gainer Caseiro) | Almoço: Macarrão com Queijo Clássico (Mac & Cheese) | Lanche: Batido Hipercalórico (Mass Gainer Caseiro) | Janta: Wrap de Kebab de Carne,2382,132.6,262.3,85.5
mp_095,Hipertrofia - 2500 kcal,omnivore,5,6,Café da manhã: Pão Integral com Pasta de Amendoim e Geleia | Lanche: Batido Hipercalórico (Mass Gainer Caseiro) | Almoço: Macarrão com Queijo Clássico (Mac & Cheese) | Lanche: Batido Hipercalórico (Mass Gainer Caseiro) | Janta: Wrap de Kebab de Carne,2382,132.6,262.3,85.5
mp_095,Hipertrofia - 2500 kcal,omnivore,5,7,Café da manhã: Pão Integral com Pasta de Amendoim e Geleia | Lanche: Batido Hipercalórico (Mass Gainer Caseiro) | Almoço: Macarrão com Queijo Clássico (Mac & Cheese) | Lanche: Batido Hipercalórico (Mass Gainer Caseiro) | Janta: Wrap de Kebab de Carne,2382,132.6,262.3,85.5
mp_096,Emagrecimento - 1400 kcal,omnivore,5,1,Café da manhã: Crepe Verde de Espinafre | Lanche: Muffin de Banana de Microondas | Almoço: Massa Integral com Pesto e Tomate | Lanche: Pizza de Berinjela (Low Carb) | Janta: Sopa Creme de Mandioca e Frango,1269.5,73.3,128.6,52.1
mp_096,Emagrecimento - 1400 kcal,omnivore,5,2,Café da manhã: Crepe Verde de Espinafre | Lanche: Muffin de Banana de Microondas | Almoço: Massa Integral com Pesto e Tomate | Lanche: Pizza de Berinjela (Low Carb) | Janta: Sopa Creme de Mandioca e Frango,1269.5,73.3,128.6,52.1
mp_096,Emagrecimento - 1400 kcal,omnivore,5,3,Café da manhã: Crepe Verde de Espinafre | Lanche: Muffin de Banana de Microondas | Almoço: Massa Integral com Pesto e Tomate | Lanche: Pizza de Berinjela (Low Carb) | Janta: Sopa Creme de Mandioca e Frango,1269.5,73.3,128.6,52.1
mp_096,Emagrecimento - 1400 kcal,omnivore,5,4,Café da manhã: Crepe Verde de Espinafre | Lanche: Muffin de Banana de Microondas | Almoço: Massa Integral com Pesto e Tomate | Lanche: Pizza de Berinjela (Low Carb) | Janta: Sopa Creme de Mandioca e Frango,1269.5,73.3,128.6,52.1
mp_096,Emagrecimento - 1400 kcal,omnivore,5,5,Café da manhã: Crepe Verde de Espinafre | Lanche: Muffin de Banana de Microondas | Almoço: Massa Integral com Pesto e Tomate | Lanche: Pizza de Berinjela (Low Carb) | Janta: Sopa Creme de Mandioca e Frango,1269.5,73.3,128.6,52.1
mp_096,Emagrecimento - 1400 kcal,omnivore,5,6,Café da manhã: Crepe Verde de Espinafre | Lanche: Muffin de Banana de Microondas | Almoço: Massa Integral com Pesto e Tomate | Lanche: Pizza de Berinjela (Low Carb) | Janta: Sopa Creme de Mandioca e Frango,1269.5,73.3,128.6,52.1
mp_096,Emagrecimento - 1400 kcal,omnivore,5,7,Café da manhã: Crepe Verde de Espinafre | Lanche: Muffin de Banana de Microondas | Almoço: Massa Integral com Pesto e Tomate | Lanche: Pizza de Berinjela (Low Carb) | Janta: Sopa Creme de Mandioca e Frango,1269.5,73.3,128.6,52.1
mp_097,Emagrecimento - 1800 kcal,omnivore,4,1,Café da manhã: Tapioca de Frango com Requeijão Light | Almoço: Cuscuz Marroquino com Grão-de-Bico | Janta: Pizza de Frigideira com Massa de Aveia | Lanche: Batata Frita com Queijo e Bacon,1706,77.1,198.7,62.2
mp_097,Emagrecimento - 1800 kcal,omnivore,4,2,Café da manhã: Tapioca de Frango com Requeijão Light | Almoço: Cuscuz Marroquino com Grão-de-Bico | Janta: Pizza de Frigideira com Massa de Aveia | Lanche: Batata Frita com Queijo e Bacon,1706,77.1,198.7,62.2
mp_097,Emagrecimento - 1800 kcal,omnivore,4,3,Café da manhã: Tapioca de Frango com Requeijão Light | Almoço: Cuscuz Marroquino com Grão-de-Bico | Janta: Pizza de Frigideira com Massa de Aveia | Lanche: Batata Frita com Queijo e Bacon,1706,77.1,198.7,62.2
mp_097,Emagrecimento - 1800 kcal,omnivore,4,4,Café da manhã: Tapioca de Frango com Requeijão Light | Almoço: Cuscuz Marroquino com Grão-de-Bico | Janta: Pizza de Frigideira com Massa de Aveia | Lanche: Batata Frita com Queijo e Bacon,1706,77.1,198.7,62.2
mp_097,Emagrecimento - 1800 kcal,omnivore,4,5,Café da manhã: Tapioca de Frango com Requeijão Light | Almoço: Cuscuz Marroquino com Grão-de-Bico | Janta: Pizza de Frigideira com Massa de Aveia | Lanche: Batata Frita com Queijo e Bacon,1706,77.1,198.7,62.2
mp_097,Emagrecimento - 1800 kcal,omnivore,4,6,Café da manhã: Tapioca de Frango com Requeijão Light | Almoço: Cuscuz Marroquino com Grão-de-Bico | Janta: Pizza de Frigideira com Massa de Aveia | Lanche: Batata Frita com Queijo e Bacon,1706,77.1,198.7,62.2
mp_097,Emagrecimento - 1800 kcal,omnivore,4,7,Café da manhã: Tapioca de Frango com Requeijão Light | Almoço: Cuscuz Marroquino com Grão-de-Bico | Janta: Pizza de Frigideira com Massa de Aveia | Lanche: Batata Frita com Queijo e Bacon,1706,77.1,198.7,62.2
mp_098,Hipertrofia - 3000 kcal,omnivore,6,1,Café da manhã: Pão Integral com Pasta de Amendoim e Geleia | Lanche: Tapioca Doce de Amendoim e Morango | Almoço: Macarrão com Queijo Clássico (Mac & Cheese) | Lanche: Tapioca Doce de Amendoim e Morango | Janta: Pizza de Calabresa em Casa | Lanche: Batata Frita com Queijo e Bacon,2767,87.1,310.9,128.7
mp_098,Hipertrofia - 3000 kcal,omnivore,6,2,Café da manhã: Pão Integral com Pasta de Amendoim e Geleia | Lanche: Tapioca Doce de Amendoim e Morango | Almoço: Macarrão com Queijo Clássico (Mac & Cheese) | Lanche: Tapioca Doce de Amendoim e Morango | Janta: Pizza de Calabresa em Casa | Lanche: Batata Frita com Queijo e Bacon,2767,87.1,310.9,128.7
mp_098,Hipertrofia - 3000 kcal,omnivore,6,3,Café da manhã: Pão Integral com Pasta de Amendoim e Geleia | Lanche: Tapioca Doce de Amendoim e Morango | Almoço: Macarrão com Queijo Clássico (Mac & Cheese) | Lanche: Tapioca Doce de Amendoim e Morango | Janta: Pizza de Calabresa em Casa | Lanche: Batata Frita com Queijo e Bacon,2767,87.1,310.9,128.7
mp_098,Hipertrofia - 3000 kcal,omnivore,6,4,Café da manhã: Pão Integral com Pasta de Amendoim e Geleia | Lanche: Tapioca Doce de Amendoim e Morango | Almoço: Macarrão com Queijo Clássico (Mac & Cheese) | Lanche: Tapioca Doce de Amendoim e Morango | Janta: Pizza de Calabresa em Casa | Lanche: Batata Frita com Queijo e Bacon,2767,87.1,310.9,128.7
mp_098,Hipertrofia - 3000 kcal,omnivore,6,5,Café da manhã: Pão Integral com Pasta de Amendoim e Geleia | Lanche: Tapioca Doce de Amendoim e Morango | Almoço: Macarrão com Queijo Clássico (Mac & Cheese) | Lanche: Tapioca Doce de Amendoim e Morango | Janta: Pizza de Calabresa em Casa | Lanche: Batata Frita com Queijo e Bacon,2767,87.1,310.9,128.7
mp_098,Hipertrofia - 3000 kcal,omnivore,6,6,Café da manhã: Pão Integral com Pasta de Amendoim e Geleia | Lanche: Tapioca Doce de Amendoim e Morango | Almoço: Macarrão com Queijo Clássico (Mac & Cheese) | Lanche: Tapioca Doce de Amendoim e Morango | Janta: Pizza de Calabresa em Casa | Lanche: Batata Frita com Queijo e Bacon,2767,87.1,310.9,128.7
mp_098,Hipertrofia - 3000 kcal,omnivore,6,7,Café da manhã: Pão Integral com Pasta de Amendoim e Geleia | Lanche: Tapioca Doce de Amendoim e Morango | Almoço: Macarrão com Queijo Clássico (Mac & Cheese) | Lanche: Tapioca Doce de Amendoim e Morango | Janta: Pizza de Calabresa em Casa | Lanche: Batata Frita com Queijo e Bacon,2767,87.1,310.9,128.7
mp_099,Emagrecimento - 1800 kcal,omnivore,6,1,Café da manhã: Tapioca de Frango com Requeijão Light | Lanche: Bolo de Chocolate de Microondas Fit | Almoço: Cuscuz Marroquino com Grão-de-Bico | Lanche: Bolo de Chocolate de Microondas Fit | Janta: Pizza de Frigideira com Massa de Aveia | Lanche: Bolo de Chocolate de Microondas Fit,1761,94.0,207.7,56.7
mp_099,Emagrecimento - 1800 kcal,omnivore,6,2,Café da manhã: Tapioca de Frango com Requeijão Light | Lanche: Bolo de Chocolate de Microondas Fit | Almoço: Cuscuz Marroquino com Grão-de-Bico | Lanche: Bolo de Chocolate de Microondas Fit | Janta: Pizza de Frigideira com Massa de Aveia | Lanche: Bolo de Chocolate de Microondas Fit,1761,94.0,207.7,56.7
mp_099,Emagrecimento - 1800 kcal,omnivore,6,3,Café da manhã: Tapioca de Frango com Requeijão Light | Lanche: Bolo de Chocolate de Microondas Fit | Almoço: Cuscuz Marroquino com Grão-de-Bico | Lanche: Bolo de Chocolate de Microondas Fit | Janta: Pizza de Frigideira com Massa de Aveia | Lanche: Bolo de Chocolate de Microondas Fit,1761,94.0,207.7,56.7
mp_099,Emagrecimento - 1800 kcal,omnivore,6,4,Café da manhã: Tapioca de Frango com Requeijão Light | Lanche: Bolo de Chocolate de Microondas Fit | Almoço: Cuscuz Marroquino com Grão-de-Bico | Lanche: Bolo de Chocolate de Microondas Fit | Janta: Pizza de Frigideira com Massa de Aveia | Lanche: Bolo de Chocolate de Microondas Fit,1761,94.0,207.7,56.7
mp_099,Emagrecimento - 1800 kcal,omnivore,6,5,Café da manhã: Tapioca de Frango com Requeijão Light | Lanche: Bolo de Chocolate de Microondas Fit | Almoço: Cuscuz Marroquino com Grão-de-Bico | Lanche: Bolo de Chocolate de Microondas Fit | Janta: Pizza de Frigideira com Massa de Aveia | Lanche: Bolo de Chocolate de Microondas Fit,1761,94.0,207.7,56.7
mp_099,Emagrecimento - 1800 kcal,omnivore,6,6,Café da manhã: Tapioca de Frango com Requeijão Light | Lanche: Bolo de Chocolate de Microondas Fit | Almoço: Cuscuz Marroquino com Grão-de-Bico | Lanche: Bolo de Chocolate de Microondas Fit | Janta: Pizza de Frigideira com Massa de Aveia | Lanche: Bolo de Chocolate de Microondas Fit,1761,94.0,207.7,56.7
mp_099,Emagrecimento - 1800 kcal,omnivore,6,7,Café da manhã: Tapioca de Frango com Requeijão Light | Lanche: Bolo de Chocolate de Microondas Fit | Almoço: Cuscuz Marroquino com Grão-de-Bico | Lanche: Bolo de Chocolate de Microondas Fit | Janta: Pizza de Frigideira com Massa de Aveia | Lanche: Bolo de Chocolate de Microondas Fit,1761,94.0,207.7,56.7
mp_100,Manutenção - 2000 kcal,vegetarian,6,1,Café da manhã: Smoothie Verde Energético | Lanche: Batido Hipercalórico (Mass Gainer Caseiro) | Almoço: Macarrão com Queijo Clássico (Mac & Cheese) | Lanche: Tosta de Pasta de Amendoim e Banana | Janta: Escondidinho Vegano de Grão-de-Bico | Lanche: Batido de Morango e Pasta de Amendoim,2190,94.5,277,77.5
mp_100,Manutenção - 2000 kcal,vegetarian,6,2,Café da manhã: Smoothie Verde Energético | Lanche: Batido Hipercalórico (Mass Gainer Caseiro) | Almoço: Macarrão com Queijo Clássico (Mac & Cheese) | Lanche: Tosta de Pasta de Amendoim e Banana | Janta: Escondidinho Vegano de Grão-de-Bico | Lanche: Batido de Morango e Pasta de Amendoim,2190,94.5,277,77.5
mp_100,Manutenção - 2000 kcal,vegetarian,6,3,Café da manhã: Smoothie Verde Energético | Lanche: Batido Hipercalórico (Mass Gainer Caseiro) | Almoço: Macarrão com Queijo Clássico (Mac & Cheese) | Lanche: Tosta de Pasta de Amendoim e Banana | Janta: Escondidinho Vegano de Grão-de-Bico | Lanche: Batido de Morango e Pasta de Amendoim,2190,94.5,277,77.5
mp_100,Manutenção - 2000 kcal,vegetarian,6,4,Café da manhã: Smoothie Verde Energético | Lanche: Batido Hipercalórico (Mass Gainer Caseiro) | Almoço: Macarrão com Queijo Clássico (Mac & Cheese) | Lanche: Tosta de Pasta de Amendoim e Banana | Janta: Escondidinho Vegano de Grão-de-Bico | Lanche: Batido de Morango e Pasta de Amendoim,2190,94.5,277,77.5
mp_100,Manutenção - 2000 kcal,vegetarian,6,5,Café da manhã: Smoothie Verde Energético | Lanche: Batido Hipercalórico (Mass Gainer Caseiro) | Almoço: Macarrão com Queijo Clássico (Mac & Cheese) | Lanche: Tosta de Pasta de Amendoim e Banana | Janta: Escondidinho Vegano de Grão-de-Bico | Lanche: Batido de Morango e Pasta de Amendoim,2190,94.5,277,77.5
mp_100,Manutenção - 2000 kcal,vegetarian,6,6,Café da manhã: Smoothie Verde Energético | Lanche: Batido Hipercalórico (Mass Gainer Caseiro) | Almoço: Macarrão com Queijo Clássico (Mac & Cheese) | Lanche: Tosta de Pasta de Amendoim e Banana | Janta: Escondidinho Vegano de Grão-de-Bico | Lanche: Batido de Morango e Pasta de Amendoim,2190,94.5,277,77.5
mp_100,Manutenção - 2000 kcal,vegetarian,6,7,Café da manhã: Smoothie Verde Energético | Lanche: Batido Hipercalórico (Mass Gainer Caseiro) | Almoço: Macarrão com Queijo Clássico (Mac & Cheese) | Lanche: Tosta de Pasta de Amendoim e Banana | Janta: Escondidinho Vegano de Grão-de-Bico | Lanche: Batido de Morango e Pasta de Amendoim,2190,94.5,277,77.5
mp_101,Manutenção - 2000 kcal,omnivore,5,1,Café da manhã: Pão Integral com Pasta de Amendoim e Geleia | Lanche: Tapioca Doce de Amendoim e Morango | Almoço: Salada de Atum e Grão-de-bico | Lanche: Queijo Quente (Misto Quente Simples) | Janta: Panqueca de Frango Desfiado,1732.4,95.0,175.7,73.6
mp_101,Manutenção - 2000 kcal,omnivore,5,2,Café da manhã: Pão Integral com Pasta de Amendoim e Geleia | Lanche: Tapioca Doce de Amendoim e Morango | Almoço: Salada de Atum e Grão-de-bico | Lanche: Queijo Quente (Misto Quente Simples) | Janta: Panqueca de Frango Desfiado,1732.4,95.0,175.7,73.6
mp_101,Manutenção - 2000 kcal,omnivore,5,3,Café da manhã: Pão Integral com Pasta de Amendoim e Geleia | Lanche: Tapioca Doce de Amendoim e Morango | Almoço: Salada de Atum e Grão-de-bico | Lanche: Queijo Quente (Misto Quente Simples) | Janta: Panqueca de Frango Desfiado,1732.4,95.0,175.7,73.6
mp_101,Manutenção - 2000 kcal,omnivore,5,4,Café da manhã: Pão Integral com Pasta de Amendoim e Geleia | Lanche: Tapioca Doce de Amendoim e Morango | Almoço: Salada de Atum e Grão-de-bico | Lanche: Queijo Quente (Misto Quente Simples) | Janta: Panqueca de Frango Desfiado,1732.4,95.0,175.7,73.6
mp_101,Manutenção - 2000 kcal,omnivore,5,5,Café da manhã: Pão Integral com Pasta de Amendoim e Geleia | Lanche: Tapioca Doce de Amendoim e Morango | Almoço: Salada de Atum e Grão-de-bico | Lanche: Queijo Quente (Misto Quente Simples) | Janta: Panqueca de Frango Desfiado,1732.4,95.0,175.7,73.6
mp_101,Manutenção - 2000 kcal,omnivore,5,6,Café da manhã: Pão Integral com Pasta de Amendoim e Geleia | Lanche: Tapioca Doce de Amendoim e Morango | Almoço: Salada de Atum e Grão-de-bico | Lanche: Queijo Quente (Misto Quente Simples) | Janta: Panqueca de Frango Desfiado,1732.4,95.0,175.7,73.6
mp_101,Manutenção - 2000 kcal,omnivore,5,7,Café da manhã: Pão Integral com Pasta de Amendoim e Geleia | Lanche: Tapioca Doce de Amendoim e Morango | Almoço: Salada de Atum e Grão-de-bico | Lanche: Queijo Quente (Misto Quente Simples) | Janta: Panqueca de Frango Desfiado,1732.4,95.0,175.7,73.6
mp_102,Emagrecimento - 1400 kcal,omnivore,6,1,Café da manhã: Avocado Toast com Ovo (Pão com Abacate) | Lanche: Brigadeiro de Colher (Sem Açúcar) | Almoço: Lasanha de Abobrinha com Carne | Lanche: Crepioca Doce (Pré-Treino) | Janta: Sopa de Ervilha com Bacon de Peru | Lanche: Brigadeiro de Colher (Sem Açúcar),1476.5,87.5,134.6,68.2
mp_102,Emagrecimento - 1400 kcal,omnivore,6,2,Café da manhã: Avocado Toast com Ovo (Pão com Abacate) | Lanche: Brigadeiro de Colher (Sem Açúcar) | Almoço: Lasanha de Abobrinha com Carne | Lanche: Crepioca Doce (Pré-Treino) | Janta: Sopa de Ervilha com Bacon de Peru | Lanche: Brigadeiro de Colher (Sem Açúcar),1476.5,87.5,134.6,68.2
mp_102,Emagrecimento - 1400 kcal,omnivore,6,3,Café da manhã: Avocado Toast com Ovo (Pão com Abacate) | Lanche: Brigadeiro de Colher (Sem Açúcar) | Almoço: Lasanha de Abobrinha com Carne | Lanche: Crepioca Doce (Pré-Treino) | Janta: Sopa de Ervilha com Bacon de Peru | Lanche: Brigadeiro de Colher (Sem Açúcar),1476.5,87.5,134.6,68.2
mp_102,Emagrecimento - 1400 kcal,omnivore,6,4,Café da manhã: Avocado Toast com Ovo (Pão com Abacate) | Lanche: Brigadeiro de Colher (Sem Açúcar) | Almoço: Lasanha de Abobrinha com Carne | Lanche: Crepioca Doce (Pré-Treino) | Janta: Sopa de Ervilha com Bacon de Peru | Lanche: Brigadeiro de Colher (Sem Açúcar),1476.5,87.5,134.6,68.2
mp_102,Emagrecimento - 1400 kcal,omnivore,6,5,Café da manhã: Avocado Toast com Ovo (Pão com Abacate) | Lanche: Brigadeiro de Colher (Sem Açúcar) | Almoço: Lasanha de Abobrinha com Carne | Lanche: Crepioca Doce (Pré-Treino) | Janta: Sopa de Ervilha com Bacon de Peru | Lanche: Brigadeiro de Colher (Sem Açúcar),1476.5,87.5,134.6,68.2
mp_102,Emagrecimento - 1400 kcal,omnivore,6,6,Café da manhã: Avocado Toast com Ovo (Pão com Abacate) | Lanche: Brigadeiro de Colher (Sem Açúcar) | Almoço: Lasanha de Abobrinha com Carne | Lanche: Crepioca Doce (Pré-Treino) | Janta: Sopa de Ervilha com Bacon de Peru | Lanche: Brigadeiro de Colher (Sem Açúcar),1476.5,87.5,134.6,68.2
mp_102,Emagrecimento - 1400 kcal,omnivore,6,7,Café da manhã: Avocado Toast com Ovo (Pão com Abacate) | Lanche: Brigadeiro de Colher (Sem Açúcar) | Almoço: Lasanha de Abobrinha com Carne | Lanche: Crepioca Doce (Pré-Treino) | Janta: Sopa de Ervilha com Bacon de Peru | Lanche: Brigadeiro de Colher (Sem Açúcar),1476.5,87.5,134.6,68.2
mp_103,Manutenção - 2200 kcal,omnivore,6,1,Café da manhã: Pão Integral com Pasta de Amendoim e Geleia | Lanche: Batido de Abacate Proteico | Almoço: Bife de Alcatra com Purê de Batata | Lanche: Batido de Abacate Proteico | Janta: Escondidinho Vegano de Grão-de-Bico | Lanche: Batido de Abacate Proteico,2107,140.6,175.8,97.5
mp_103,Manutenção - 2200 kcal,omnivore,6,2,Café da manhã: Pão Integral com Pasta de Amendoim e Geleia | Lanche: Batido de Abacate Proteico | Almoço: Bife de Alcatra com Purê de Batata | Lanche: Batido de Abacate Proteico | Janta: Escondidinho Vegano de Grão-de-Bico | Lanche: Batido de Abacate Proteico,2107,140.6,175.8,97.5
mp_103,Manutenção - 2200 kcal,omnivore,6,3,Café da manhã: Pão Integral com Pasta de Amendoim e Geleia | Lanche: Batido de Abacate Proteico | Almoço: Bife de Alcatra com Purê de Batata | Lanche: Batido de Abacate Proteico | Janta: Escondidinho Vegano de Grão-de-Bico | Lanche: Batido de Abacate Proteico,2107,140.6,175.8,97.5
mp_103,Manutenção - 2200 kcal,omnivore,6,4,Café da manhã: Pão Integral com Pasta de Amendoim e Geleia | Lanche: Batido de Abacate Proteico | Almoço: Bife de Alcatra com Purê de Batata | Lanche: Batido de Abacate Proteico | Janta: Escondidinho Vegano de Grão-de-Bico | Lanche: Batido de Abacate Proteico,2107,140.6,175.8,97.5
mp_103,Manutenção - 2200 kcal,omnivore,6,5,Café da manhã: Pão Integral com Pasta de Amendoim e Geleia | Lanche: Batido de Abacate Proteico | Almoço: Bife de Alcatra com Purê de Batata | Lanche: Batido de Abacate Proteico | Janta: Escondidinho Vegano de Grão-de-Bico | Lanche: Batido de Abacate Proteico,2107,140.6,175.8,97.5
mp_103,Manutenção - 2200 kcal,omnivore,6,6,Café da manhã: Pão Integral com Pasta de Amendoim e Geleia | Lanche: Batido de Abacate Proteico | Almoço: Bife de Alcatra com Purê de Batata | Lanche: Batido de Abacate Proteico | Janta: Escondidinho Vegano de Grão-de-Bico | Lanche: Batido de Abacate Proteico,2107,140.6,175.8,97.5
mp_103,Manutenção - 2200 kcal,omnivore,6,7,Café da manhã: Pão Integral com Pasta de Amendoim e Geleia | Lanche: Batido de Abacate Proteico | Almoço: Bife de Alcatra com Purê de Batata | Lanche: Batido de Abacate Proteico | Janta: Escondidinho Vegano de Grão-de-Bico | Lanche: Batido de Abacate Proteico,2107,140.6,175.8,97.5
mp_104,Hipertrofia - 2200 kcal,omnivore,4,1,Café da manhã: Pão Integral com Pasta de Amendoim e Geleia | Almoço: Bife de Alcatra com Purê de Batata | Janta: Wrap de Kebab de Carne | Lanche: Batata Frita com Queijo e Bacon,1947,94.7,182.3,93.5
mp_104,Hipertrofia - 2200 kcal,omnivore,4,2,Café da manhã: Pão Integral com Pasta de Amendoim e Geleia | Almoço: Bife de Alcatra com Purê de Batata | Janta: Wrap de Kebab de Carne | Lanche: Batata Frita com Queijo e Bacon,1947,94.7,182.3,93.5
mp_104,Hipertrofia - 2200 kcal,omnivore,4,3,Café da manhã: Pão Integral com Pasta de Amendoim e Geleia | Almoço: Bife de Alcatra com Purê de Batata | Janta: Wrap de Kebab de Carne | Lanche: Batata Frita com Queijo e Bacon,1947,94.7,182.3,93.5
mp_104,Hipertrofia - 2200 kcal,omnivore,4,4,Café da manhã: Pão Integral com Pasta de Amendoim e Geleia | Almoço: Bife de Alcatra com Purê de Batata | Janta: Wrap de Kebab de Carne | Lanche: Batata Frita com Queijo e Bacon,1947,94.7,182.3,93.5
mp_104,Hipertrofia - 2200 kcal,omnivore,4,5,Café da manhã: Pão Integral com Pasta de Amendoim e Geleia | Almoço: Bife de Alcatra com Purê de Batata | Janta: Wrap de Kebab de Carne | Lanche: Batata Frita com Queijo e Bacon,1947,94.7,182.3,93.5
mp_104,Hipertrofia - 2200 kcal,omnivore,4,6,Café da manhã: Pão Integral com Pasta de Amendoim e Geleia | Almoço: Bife de Alcatra com Purê de Batata | Janta: Wrap de Kebab de Carne | Lanche: Batata Frita com Queijo e Bacon,1947,94.7,182.3,93.5
mp_104,Hipertrofia - 2200 kcal,omnivore,4,7,Café da manhã: Pão Integral com Pasta de Amendoim e Geleia | Almoço: Bife de Alcatra com Purê de Batata | Janta: Wrap de Kebab de Carne | Lanche: Batata Frita com Queijo e Bacon,1947,94.7,182.3,93.5
mp_105,Emagrecimento - 1200 kcal,pescetarian,4,1,Café da manhã: Ovo Cozido com Batata Doce Amassada | Almoço: Wrap Frio de Atum Rápido | Janta: Sopa Creme de Ervilha | Lanche: Batido Hipercalórico (Mass Gainer Caseiro),1235,74.0,160,30.5
mp_105,Emagrecimento - 1200 kcal,pescetarian,4,2,Café da manhã: Ovo Cozido com Batata Doce Amassada | Almoço: Wrap Frio de Atum Rápido | Janta: Sopa Creme de Ervilha | Lanche: Batido Hipercalórico (Mass Gainer Caseiro),1235,74.0,160,30.5
mp_105,Emagrecimento - 1200 kcal,pescetarian,4,3,Café da manhã: Ovo Cozido com Batata Doce Amassada | Almoço: Wrap Frio de Atum Rápido | Janta: Sopa Creme de Ervilha | Lanche: Batido Hipercalórico (Mass Gainer Caseiro),1235,74.0,160,30.5
mp_105,Emagrecimento - 1200 kcal,pescetarian,4,4,Café da manhã: Ovo Cozido com Batata Doce Amassada | Almoço: Wrap Frio de Atum Rápido | Janta: Sopa Creme de Ervilha | Lanche: Batido Hipercalórico (Mass Gainer Caseiro),1235,74.0,160,30.5
mp_105,Emagrecimento - 1200 kcal,pescetarian,4,5,Café da manhã: Ovo Cozido com Batata Doce Amassada | Almoço: Wrap Frio de Atum Rápido | Janta: Sopa Creme de Ervilha | Lanche: Batido Hipercalórico (Mass Gainer Caseiro),1235,74.0,160,30.5
mp_105,Emagrecimento - 1200 kcal,pescetarian,4,6,Café da manhã: Ovo Cozido com Batata Doce Amassada | Almoço: Wrap Frio de Atum Rápido | Janta: Sopa Creme de Ervilha | Lanche: Batido Hipercalórico (Mass Gainer Caseiro),1235,74.0,160,30.5
