exercise_id,exercise_nome,condition_slug,condition_nome_ptbr,tipo,source
ex_098,Panturrilha no leg press 45,ankle_pain,Tornozelo,caution,ai_suggested
ex_098,Panturrilha no leg press 45,asthma,Asma ,caution,confirmed
ex_098,Panturrilha no leg press 45,diabetes,Diabetes,caution,confirmed
ex_098,Panturrilha no leg press 45,heart_condition,Condição Cardíaca ,caution,confirmed
ex_098,Panturrilha no leg press 45,high_blood_pressure,Hipertensão ,caution,confirmed
ex_098,Panturrilha no leg press 45,obesity,Obesidade ,caution,confirmed
ex_098,Panturrilha no leg press 45,shoulder_pain,Ombro,caution,confirmed
ex_099,Corrida no lugar em ponta dos pés,ankle_pain,Tornozelo,caution,ai_suggested
ex_100,Panturrilha no step com pausa isométrica,ankle_pain,Tornozelo,caution,ai_suggested
ex_100,Panturrilha no step com pausa isométrica,asthma,Asma ,caution,confirmed
ex_100,Panturrilha no step com pausa isométrica,diabetes,Diabetes,caution,confirmed
ex_100,Panturrilha no step com pausa isométrica,heart_condition,Condição Cardíaca ,caution,confirmed
ex_100,Panturrilha no step com pausa isométrica,high_blood_pressure,Hipertensão ,caution,confirmed
ex_100,Panturrilha no step com pausa isométrica,obesity,Obesidade ,caution,confirmed
ex_101,Panturrilha no Leg Press,ankle_pain,Tornozelo,caution,ai_suggested
ex_101,Panturrilha no Leg Press,asthma,Asma ,caution,confirmed
ex_101,Panturrilha no Leg Press,diabetes,Diabetes,caution,confirmed
ex_101,Panturrilha no Leg Press,heart_condition,Condição Cardíaca ,caution,confirmed
ex_101,Panturrilha no Leg Press,high_blood_pressure,Hipertensão ,caution,confirmed
ex_101,Panturrilha no Leg Press,obesity,Obesidade ,caution,confirmed
ex_101,Panturrilha no Leg Press,shoulder_pain,Ombro,caution,confirmed
ex_102,Elevação de panturrilha no Smith,ankle_pain,Tornozelo,caution,ai_suggested
ex_102,Elevação de panturrilha no Smith,asthma,Asma ,caution,confirmed
ex_102,Elevação de panturrilha no Smith,diabetes,Diabetes,caution,confirmed
ex_102,Elevação de panturrilha no Smith,heart_condition,Condição Cardíaca ,caution,confirmed
ex_102,Elevação de panturrilha no Smith,high_blood_pressure,Hipertensão ,caution,confirmed
ex_102,Elevação de panturrilha no Smith,obesity,Obesidade ,caution,confirmed
ex_103,Pular corda,ankle_pain,Tornozelo,caution,ai_suggested
ex_103,Pular corda,joint_problems_severe,Problemas Articulares Graves,caution,ai_suggested
ex_103,Pular corda,knee_pain,Joelho,caution,ai_suggested
ex_103,Pular corda,pelvic_floor_issues,Problemas no Assoalho Pélvico,caution,ai_suggested
ex_104,Corrida em inclinação (esteira inclinada),ankle_pain,Tornozelo,caution,ai_suggested
ex_105,Abdominal tradicional,asthma,Asma ,caution,confirmed
ex_105,Abdominal tradicional,cervical_hernia,Hérnia Cervical,caution,confirmed
ex_105,Abdominal tradicional,diabetes,Diabetes,caution,confirmed
ex_105,Abdominal tradicional,heart_condition,Condição Cardíaca ,caution,confirmed
ex_105,Abdominal tradicional,high_blood_pressure,Hipertensão ,caution,confirmed
ex_105,Abdominal tradicional,obesity,Obesidade ,caution,confirmed
ex_105,Abdominal tradicional,pelvic_floor_issues,Problemas no Assoalho Pélvico,caution,ai_suggested
ex_105,Abdominal tradicional,pregnancy,Gravidez,avoid,confirmed
ex_105,Abdominal tradicional,pregnancy_postpartum,Pós-parto,caution,confirmed
ex_106,Abdominal bicicleta,asthma,Asma ,caution,confirmed
ex_106,Abdominal bicicleta,cervical_hernia,Hérnia Cervical,caution,confirmed
ex_106,Abdominal bicicleta,diabetes,Diabetes,caution,confirmed
ex_106,Abdominal bicicleta,heart_condition,Condição Cardíaca ,caution,confirmed
ex_106,Abdominal bicicleta,high_blood_pressure,Hipertensão ,caution,confirmed
ex_106,Abdominal bicicleta,hip_pain,Dor no Quadril,caution,ai_suggested
ex_106,Abdominal bicicleta,obesity,Obesidade ,caution,confirmed
ex_106,Abdominal bicicleta,pelvic_floor_issues,Problemas no Assoalho Pélvico,caution,ai_suggested
ex_106,Abdominal bicicleta,pregnancy,Gravidez,avoid,confirmed
ex_106,Abdominal bicicleta,pregnancy_postpartum,Pós-parto,caution,confirmed
ex_107,Prancha frontal,asthma,Asma ,caution,confirmed
ex_107,Prancha frontal,diabetes,Diabetes,caution,confirmed
ex_107,Prancha frontal,heart_condition,Condição Cardíaca ,caution,confirmed
ex_107,Prancha frontal,high_blood_pressure,Hipertensão ,caution,confirmed
ex_107,Prancha frontal,obesity,Obesidade ,caution,confirmed
ex_107,Prancha frontal,pregnancy,Gravidez,avoid,confirmed
ex_107,Prancha frontal,pregnancy_postpartum,Pós-parto,caution,confirmed
ex_107,Prancha frontal,wrist_pain,Dor no Pulso,caution,ai_suggested
ex_108,Prancha lateral,asthma,Asma ,caution,confirmed
ex_108,Prancha lateral,diabetes,Diabetes,caution,confirmed
ex_108,Prancha lateral,heart_condition,Condição Cardíaca ,caution,confirmed
ex_108,Prancha lateral,high_blood_pressure,Hipertensão ,caution,confirmed
ex_108,Prancha lateral,obesity,Obesidade ,caution,confirmed
ex_108,Prancha lateral,pregnancy,Gravidez,avoid,confirmed
ex_108,Prancha lateral,pregnancy_postpartum,Pós-parto,caution,confirmed
ex_108,Prancha lateral,wrist_pain,Dor no Pulso,caution,ai_suggested
ex_109,Elevação de pernas deitado,asthma,Asma ,caution,confirmed
ex_109,Elevação de pernas deitado,diabetes,Diabetes,caution,confirmed
ex_109,Elevação de pernas deitado,heart_condition,Condição Cardíaca ,caution,confirmed
ex_109,Elevação de pernas deitado,high_blood_pressure,Hipertensão ,caution,confirmed
ex_109,Elevação de pernas deitado,hip_pain,Dor no Quadril,caution,ai_suggested
ex_109,Elevação de pernas deitado,lumbar_hernia,Lombar,caution,confirmed
ex_109,Elevação de pernas deitado,obesity,Obesidade ,caution,confirmed
ex_109,Elevação de pernas deitado,pregnancy,Gravidez,avoid,confirmed
ex_109,Elevação de pernas deitado,pregnancy_postpartum,Pós-parto,caution,confirmed
ex_110,Prancha com miniband,asthma,Asma ,caution,confirmed
ex_110,Prancha com miniband,diabetes,Diabetes,caution,confirmed
ex_110,Prancha com miniband,heart_condition,Condição Cardíaca ,caution,confirmed
ex_110,Prancha com miniband,high_blood_pressure,Hipertensão ,caution,confirmed
ex_110,Prancha com miniband,obesity,Obesidade ,caution,confirmed
ex_110,Prancha com miniband,pregnancy,Gravidez,avoid,confirmed
ex_110,Prancha com miniband,pregnancy_postpartum,Pós-parto,caution,confirmed
ex_110,Prancha com miniband,wrist_pain,Dor no Pulso,caution,ai_suggested
ex_111,Abdominal com peso (halter ou kettlebell),asthma,Asma ,caution,confirmed
ex_111,Abdominal com peso (halter ou kettlebell),cervical_hernia,Hérnia Cervical,caution,confirmed
ex_111,Abdominal com peso (halter ou kettlebell),diabetes,Diabetes,caution,confirmed
ex_111,Abdominal com peso (halter ou kettlebell),heart_condition,Condição Cardíaca ,caution,confirmed
ex_111,Abdominal com peso (halter ou kettlebell),high_blood_pressure,Hipertensão ,caution,confirmed
ex_111,Abdominal com peso (halter ou kettlebell),obesity,Obesidade ,caution,confirmed
ex_111,Abdominal com peso (halter ou kettlebell),pelvic_floor_issues,Problemas no Assoalho Pélvico,caution,ai_suggested
ex_111,Abdominal com peso (halter ou kettlebell),pregnancy,Gravidez,avoid,confirmed
ex_111,Abdominal com peso (halter ou kettlebell),pregnancy_postpartum,Pós-parto,caution,confirmed
ex_113,Abdominal na máquina,asthma,Asma ,caution,confirmed
ex_113,Abdominal na máquina,cervical_hernia,Hérnia Cervical,caution,confirmed
ex_113,Abdominal na máquina,diabetes,Diabetes,caution,confirmed
ex_113,Abdominal na máquina,heart_condition,Condição Cardíaca ,caution,confirmed
ex_113,Abdominal na máquina,high_blood_pressure,Hipertensão ,caution,confirmed
ex_113,Abdominal na máquina,obesity,Obesidade ,caution,confirmed
ex_113,Abdominal na máquina,pelvic_floor_issues,Problemas no Assoalho Pélvico,caution,ai_suggested
ex_113,Abdominal na máquina,pregnancy,Gravidez,avoid,confirmed
ex_113,Abdominal na máquina,pregnancy_postpartum,Pós-parto,caution,confirmed
ex_114,V-up,asthma,Asma ,caution,confirmed
ex_114,V-up,diabetes,Diabetes,caution,confirmed
ex_114,V-up,heart_condition,Condição Cardíaca ,caution,confirmed
ex_114,V-up,high_blood_pressure,Hipertensão ,caution,confirmed
ex_114,V-up,lumbar_hernia,Lombar,caution,confirmed
ex_114,V-up,obesity,Obesidade ,caution,confirmed
ex_114,V-up,pelvic_floor_issues,Problemas no Assoalho Pélvico,caution,ai_suggested
ex_114,V-up,pregnancy,Gravidez,avoid,confirmed
ex_114,V-up,pregnancy_postpartum,Pós-parto,caution,confirmed
ex_115,Sit-up com bola medicinal,asthma,Asma ,caution,confirmed
ex_115,Sit-up com bola medicinal,cervical_hernia,Hérnia Cervical,caution,confirmed
ex_115,Sit-up com bola medicinal,diabetes,Diabetes,caution,confirmed
ex_115,Sit-up com bola medicinal,heart_condition,Condição Cardíaca ,caution,confirmed
ex_115,Sit-up com bola medicinal,high_blood_pressure,Hipertensão ,caution,confirmed
ex_115,Sit-up com bola medicinal,obesity,Obesidade ,caution,confirmed
ex_115,Sit-up com bola medicinal,pelvic_floor_issues,Problemas no Assoalho Pélvico,caution,ai_suggested
ex_115,Sit-up com bola medicinal,pregnancy,Gravidez,avoid,confirmed
ex_115,Sit-up com bola medicinal,pregnancy_postpartum,Pós-parto,caution,confirmed
ex_116,V-up unilateral,asthma,Asma ,caution,confirmed
ex_116,V-up unilateral,diabetes,Diabetes,caution,confirmed
ex_116,V-up unilateral,heart_condition,Condição Cardíaca ,caution,confirmed
ex_116,V-up unilateral,high_blood_pressure,Hipertensão ,caution,confirmed
ex_116,V-up unilateral,hip_pain,Dor no Quadril,caution,ai_suggested
ex_116,V-up unilateral,lumbar_hernia,Lombar,caution,confirmed
ex_116,V-up unilateral,obesity,Obesidade ,caution,confirmed
ex_116,V-up unilateral,pelvic_floor_issues,Problemas no Assoalho Pélvico,caution,ai_suggested
ex_116,V-up unilateral,pregnancy,Gravidez,avoid,confirmed
ex_116,V-up unilateral,pregnancy_postpartum,Pós-parto,caution,confirmed
ex_117,Mountain climber crossbody,asthma,Asma ,caution,confirmed
ex_117,Mountain climber crossbody,diabetes,Diabetes,caution,confirmed
ex_117,Mountain climber crossbody,heart_condition,Condição Cardíaca ,caution,confirmed
ex_117,Mountain climber crossbody,high_blood_pressure,Hipertensão ,caution,confirmed
ex_117,Mountain climber crossbody,obesity,Obesidade ,caution,confirmed
ex_117,Mountain climber crossbody,pregnancy,Gravidez,avoid,confirmed
ex_117,Mountain climber crossbody,pregnancy_postpartum,Pós-parto,caution,confirmed
ex_118,Prancha com toque no ombro,asthma,Asma ,caution,confirmed
ex_118,Prancha com toque no ombro,diabetes,Diabetes,caution,confirmed
ex_118,Prancha com toque no ombro,heart_condition,Condição Cardíaca ,caution,confirmed
ex_118,Prancha com toque no ombro,high_blood_pressure,Hipertensão ,caution,confirmed
ex_118,Prancha com toque no ombro,obesity,Obesidade ,caution,confirmed
ex_118,Prancha com toque no ombro,pregnancy,Gravidez,avoid,confirmed
ex_118,Prancha com toque no ombro,pregnancy_postpartum,Pós-parto,caution,confirmed
ex_118,Prancha com toque no ombro,wrist_pain,Dor no Pulso,caution,ai_suggested
ex_119,Abdominal remador,asthma,Asma ,caution,confirmed
ex_119,Abdominal remador,cervical_hernia,Hérnia Cervical,caution,confirmed
ex_119,Abdominal remador,diabetes,Diabetes,caution,confirmed
ex_119,Abdominal remador,heart_condition,Condição Cardíaca ,caution,confirmed
ex_119,Abdominal remador,high_blood_pressure,Hipertensão ,caution,confirmed
ex_119,Abdominal remador,hip_pain,Dor no Quadril,caution,ai_suggested
ex_119,Abdominal remador,obesity,Obesidade ,caution,confirmed
ex_119,Abdominal remador,pelvic_floor_issues,Problemas no Assoalho Pélvico,caution,ai_suggested
ex_119,Abdominal remador,pregnancy,Gravidez,avoid,confirmed
ex_119,Abdominal remador,pregnancy_postpartum,Pós-parto,caution,confirmed
ex_120,Prancha com elevação de perna,asthma,Asma ,caution,confirmed
ex_120,Prancha com elevação de perna,diabetes,Diabetes,caution,confirmed
ex_120,Prancha com elevação de perna,heart_condition,Condição Cardíaca ,caution,confirmed
ex_120,Prancha com elevação de perna,high_blood_pressure,Hipertensão ,caution,confirmed
ex_120,Prancha com elevação de perna,obesity,Obesidade ,caution,confirmed
ex_120,Prancha com elevação de perna,pregnancy,Gravidez,avoid,confirmed
ex_120,Prancha com elevação de perna,pregnancy_postpartum,Pós-parto,caution,confirmed
ex_120,Prancha com elevação de perna,wrist_pain,Dor no Pulso,caution,ai_suggested
ex_121,Hollow hold (posição de barco),asthma,Asma ,caution,confirmed
ex_121,Hollow hold (posição de barco),diabetes,Diabetes,caution,confirmed
ex_121,Hollow hold (posição de barco),heart_condition,Condição Cardíaca ,caution,confirmed
ex_121,Hollow hold (posição de barco),high_blood_pressure,Hipertensão ,caution,confirmed
ex_121,Hollow hold (posição de barco),obesity,Obesidade ,caution,confirmed
ex_121,Hollow hold (posição de barco),pregnancy,Gravidez,avoid,confirmed
ex_121,Hollow hold (posição de barco),pregnancy_postpartum,Pós-parto,caution,confirmed
ex_122,Abdomina biciletal com miniband nos pés,asthma,Asma ,caution,confirmed
ex_122,Abdomina biciletal com miniband nos pés,cervical_hernia,Hérnia Cervical,caution,confirmed
ex_122,Abdomina biciletal com miniband nos pés,diabetes,Diabetes,caution,confirmed
ex_122,Abdomina biciletal com miniband nos pés,heart_condition,Condição Cardíaca ,caution,confirmed
ex_122,Abdomina biciletal com miniband nos pés,high_blood_pressure,Hipertensão ,caution,confirmed
ex_122,Abdomina biciletal com miniband nos pés,hip_pain,Dor no Quadril,caution,ai_suggested
ex_122,Abdomina biciletal com miniband nos pés,obesity,Obesidade ,caution,confirmed
ex_122,Abdomina biciletal com miniband nos pés,pregnancy,Gravidez,avoid,confirmed
ex_122,Abdomina biciletal com miniband nos pés,pregnancy_postpartum,Pós-parto,caution,confirmed
ex_123,Abdominal L-sit,asthma,Asma ,caution,confirmed
ex_123,Abdominal L-sit,cervical_hernia,Hérnia Cervical,caution,confirmed
ex_123,Abdominal L-sit,diabetes,Diabetes,caution,confirmed
ex_123,Abdominal L-sit,heart_condition,Condição Cardíaca ,caution,confirmed
ex_123,Abdominal L-sit,high_blood_pressure,Hipertensão ,caution,confirmed
ex_123,Abdominal L-sit,obesity,Obesidade ,caution,confirmed
ex_123,Abdominal L-sit,pelvic_floor_issues,Problemas no Assoalho Pélvico,caution,ai_suggested
ex_123,Abdominal L-sit,pregnancy,Gravidez,avoid,confirmed
ex_123,Abdominal L-sit,pregnancy_postpartum,Pós-parto,caution,confirmed
ex_124,Prancha com elástico,asthma,Asma ,caution,confirmed
ex_124,Prancha com elástico,diabetes,Diabetes,caution,confirmed
ex_124,Prancha com elástico,heart_condition,Condição Cardíaca ,caution,confirmed
ex_124,Prancha com elástico,high_blood_pressure,Hipertensão ,caution,confirmed
ex_124,Prancha com elástico,obesity,Obesidade ,caution,confirmed
ex_124,Prancha com elástico,pregnancy,Gravidez,avoid,confirmed
ex_124,Prancha com elástico,pregnancy_postpartum,Pós-parto,caution,confirmed
ex_124,Prancha com elástico,wrist_pain,Dor no Pulso,caution,ai_suggested
ex_125,Sit-up com as pernas elevadas,asthma,Asma ,caution,confirmed
ex_125,Sit-up com as pernas elevadas,cervical_hernia,Hérnia Cervical,caution,confirmed
ex_125,Sit-up com as pernas elevadas,diabetes,Diabetes,caution,confirmed
ex_125,Sit-up com as pernas elevadas,heart_condition,Condição Cardíaca ,caution,confirmed
ex_125,Sit-up com as pernas elevadas,high_blood_pressure,Hipertensão ,caution,confirmed
ex_125,Sit-up com as pernas elevadas,hip_pain,Dor no Quadril,caution,ai_suggested
ex_125,Sit-up com as pernas elevadas,obesity,Obesidade ,caution,confirmed
ex_125,Sit-up com as pernas elevadas,pelvic_floor_issues,Problemas no Assoalho Pélvico,caution,ai_suggested
ex_125,Sit-up com as pernas elevadas,pregnancy,Gravidez,avoid,confirmed
ex_125,Sit-up com as pernas elevadas,pregnancy_postpartum,Pós-parto,caution,confirmed
ex_126,Sit-up com as pernas elevadas com peso,asthma,Asma ,caution,confirmed
ex_126,Sit-up com as pernas elevadas com peso,cervical_hernia,Hérnia Cervical,caution,confirmed
ex_126,Sit-up com as pernas elevadas com peso,diabetes,Diabetes,caution,confirmed
ex_126,Sit-up com as pernas elevadas com peso,heart_condition,Condição Cardíaca ,caution,confirmed
ex_126,Sit-up com as pernas elevadas com peso,high_blood_pressure,Hipertensão ,caution,confirmed
ex_126,Sit-up com as pernas elevadas com peso,hip_pain,Dor no Quadril,caution,ai_suggested
ex_126,Sit-up com as pernas elevadas com peso,obesity,Obesidade ,caution,confirmed
ex_126,Sit-up com as pernas elevadas com peso,pelvic_floor_issues,Problemas no Assoalho Pélvico,caution,ai_suggested
ex_126,Sit-up com as pernas elevadas com peso,pregnancy,Gravidez,avoid,confirmed
ex_126,Sit-up com as pernas elevadas com peso,pregnancy_postpartum,Pós-parto,caution,confirmed
ex_127,Remador,hip_pain,Dor no Quadril,caution,ai_suggested
ex_128,Joelho no peito na barra,hip_pain,Dor no Quadril,caution,ai_suggested
ex_129,Joelho no peito na máquina,hip_pain,Dor no Quadril,caution,ai_suggested
ex_130,GHD Sit-up,asthma,Asma ,caution,confirmed
ex_130,GHD Sit-up,cervical_hernia,Hérnia Cervical,caution,confirmed
ex_130,GHD Sit-up,diabetes,Diabetes,caution,confirmed
ex_130,GHD Sit-up,heart_condition,Condição Cardíaca ,caution,confirmed
ex_130,GHD Sit-up,high_blood_pressure,Hipertensão ,caution,confirmed
ex_130,GHD Sit-up,hip_pain,Dor no Quadril,caution,ai_suggested
ex_130,GHD Sit-up,obesity,Obesidade ,caution,confirmed
ex_130,GHD Sit-up,pelvic_floor_issues,Problemas no Assoalho Pélvico,caution,ai_suggested
ex_130,GHD Sit-up,pregnancy,Gravidez,avoid,confirmed
ex_130,GHD Sit-up,pregnancy_postpartum,Pós-parto,caution,confirmed
ex_131,Abdominal declinado no banco,asthma,Asma ,caution,confirmed
ex_131,Abdominal declinado no banco,cervical_hernia,Hérnia Cervical,caution,confirmed
ex_131,Abdominal declinado no banco,diabetes,Diabetes,caution,confirmed
ex_131,Abdominal declinado no banco,heart_condition,Condição Cardíaca ,caution,confirmed
ex_131,Abdominal declinado no banco,high_blood_pressure,Hipertensão ,caution,confirmed
ex_131,Abdominal declinado no banco,hip_pain,Dor no Quadril,caution,ai_suggested
ex_131,Abdominal declinado no banco,obesity,Obesidade ,caution,confirmed
ex_131,Abdominal declinado no banco,pelvic_floor_issues,Problemas no Assoalho Pélvico,caution,ai_suggested
ex_131,Abdominal declinado no banco,pregnancy,Gravidez,avoid,confirmed
ex_131,Abdominal declinado no banco,pregnancy_postpartum,Pós-parto,caution,confirmed
ex_132,Abdominal declinado no banco com peso,asthma,Asma ,caution,confirmed
ex_132,Abdominal declinado no banco com peso,cervical_hernia,Hérnia Cervical,caution,confirmed
ex_132,Abdominal declinado no banco com peso,diabetes,Diabetes,caution,confirmed
ex_132,Abdominal declinado no banco com peso,heart_condition,Condição Cardíaca ,caution,confirmed
ex_132,Abdominal declinado no banco com peso,high_blood_pressure,Hipertensão ,caution,confirmed
ex_132,Abdominal declinado no banco com peso,hip_pain,Dor no Quadril,caution,ai_suggested
ex_132,Abdominal declinado no banco com peso,obesity,Obesidade ,caution,confirmed
ex_132,Abdominal declinado no banco com peso,pelvic_floor_issues,Problemas no Assoalho Pélvico,caution,ai_suggested
ex_132,Abdominal declinado no banco com peso,pregnancy,Gravidez,avoid,confirmed
ex_132,Abdominal declinado no banco com peso,pregnancy_postpartum,Pós-parto,caution,confirmed
ex_133,Abdominal Reloginho,asthma,Asma ,caution,confirmed
ex_133,Abdominal Reloginho,cervical_hernia,Hérnia Cervical,caution,confirmed
ex_133,Abdominal Reloginho,diabetes,Diabetes,caution,confirmed
ex_133,Abdominal Reloginho,heart_condition,Condição Cardíaca ,caution,confirmed
ex_133,Abdominal Reloginho,high_blood_pressure,Hipertensão ,caution,confirmed
ex_133,Abdominal Reloginho,hip_pain,Dor no Quadril,caution,ai_suggested
ex_133,Abdominal Reloginho,obesity,Obesidade ,caution,confirmed
ex_133,Abdominal Reloginho,pelvic_floor_issues,Problemas no Assoalho Pélvico,caution,ai_suggested
ex_133,Abdominal Reloginho,pregnancy,Gravidez,avoid,confirmed
ex_133,Abdominal Reloginho,pregnancy_postpartum,Pós-parto,caution,confirmed
ex_134,Toes to Kettlebell,back_pain,Dor nas Costas,avoid,confirmed
ex_134,Toes to Kettlebell,hip_pain,Dor no Quadril,caution,ai_suggested
ex_134,Toes to Kettlebell,lumbar_hernia,Lombar,avoid,confirmed
ex_134,Toes to Kettlebell,pregnancy,Gravidez,avoid,confirmed
ex_135,Prancha frontal,asthma,Asma ,caution,confirmed
ex_135,Prancha frontal,diabetes,Diabetes,caution,confirmed
ex_135,Prancha frontal,heart_condition,Condição Cardíaca ,caution,confirmed
ex_135,Prancha frontal,high_blood_pressure,Hipertensão ,caution,confirmed
ex_135,Prancha frontal,obesity,Obesidade ,caution,confirmed
ex_135,Prancha frontal,pregnancy,Gravidez,avoid,confirmed
ex_135,Prancha frontal,pregnancy_postpartum,Pós-parto,caution,confirmed
ex_135,Prancha frontal,wrist_pain,Dor no Pulso,caution,ai_suggested
ex_136,Prancha lateral,asthma,Asma ,caution,confirmed
ex_136,Prancha lateral,diabetes,Diabetes,caution,confirmed
ex_136,Prancha lateral,heart_condition,Condição Cardíaca ,caution,confirmed
ex_136,Prancha lateral,high_blood_pressure,Hipertensão ,caution,confirmed
ex_136,Prancha lateral,obesity,Obesidade ,caution,confirmed
ex_136,Prancha lateral,pregnancy,Gravidez,avoid,confirmed
ex_136,Prancha lateral,pregnancy_postpartum,Pós-parto,caution,confirmed
ex_136,Prancha lateral,wrist_pain,Dor no Pulso,caution,ai_suggested
ex_137,Bird dog,asthma,Asma ,caution,confirmed
ex_137,Bird dog,diabetes,Diabetes,caution,confirmed
ex_137,Bird dog,heart_condition,Condição Cardíaca ,caution,confirmed
ex_137,Bird dog,high_blood_pressure,Hipertensão ,caution,confirmed
ex_137,Bird dog,obesity,Obesidade ,caution,confirmed
ex_137,Bird dog,pregnancy,Gravidez,avoid,confirmed
ex_137,Bird dog,pregnancy_postpartum,Pós-parto,caution,confirmed
ex_138,Dead bug,asthma,Asma ,caution,confirmed
ex_138,Dead bug,diabetes,Diabetes,caution,confirmed
ex_138,Dead bug,heart_condition,Condição Cardíaca ,caution,confirmed
ex_138,Dead bug,high_blood_pressure,Hipertensão ,caution,confirmed
ex_138,Dead bug,hip_pain,Dor no Quadril,caution,ai_suggested
ex_138,Dead bug,obesity,Obesidade ,caution,confirmed
ex_138,Dead bug,pregnancy,Gravidez,avoid,confirmed
ex_138,Dead bug,pregnancy_postpartum,Pós-parto,caution,confirmed
ex_139,Hollow hold,asthma,Asma ,caution,confirmed
ex_139,Hollow hold,cervical_hernia,Hérnia Cervical,caution,confirmed
ex_139,Hollow hold,diabetes,Diabetes,caution,confirmed
ex_139,Hollow hold,heart_condition,Condição Cardíaca ,caution,confirmed
ex_139,Hollow hold,high_blood_pressure,Hipertensão ,caution,confirmed
ex_139,Hollow hold,obesity,Obesidade ,caution,confirmed
ex_139,Hollow hold,pregnancy,Gravidez,avoid,confirmed
ex_139,Hollow hold,pregnancy_postpartum,Pós-parto,caution,confirmed
ex_140,Prancha com miniband,asthma,Asma ,caution,confirmed
ex_140,Prancha com miniband,diabetes,Diabetes,caution,confirmed
ex_140,Prancha com miniband,heart_condition,Condição Cardíaca ,caution,confirmed
ex_140,Prancha com miniband,high_blood_pressure,Hipertensão ,caution,confirmed
ex_140,Prancha com miniband,obesity,Obesidade ,caution,confirmed
ex_140,Prancha com miniband,pregnancy,Gravidez,avoid,confirmed
ex_140,Prancha com miniband,pregnancy_postpartum,Pós-parto,caution,confirmed
ex_140,Prancha com miniband,wrist_pain,Dor no Pulso,caution,ai_suggested
ex_141,Rollout com roda abdominal,pelvic_floor_issues,Problemas no Assoalho Pélvico,caution,ai_suggested
ex_141,Rollout com roda abdominal,wrist_pain,Dor no Pulso,caution,ai_suggested
ex_147,Prancha com elevação alternada de pernas,asthma,Asma ,caution,confirmed
ex_147,Prancha com elevação alternada de pernas,diabetes,Diabetes,caution,confirmed
ex_147,Prancha com elevação alternada de pernas,heart_condition,Condição Cardíaca ,caution,confirmed
ex_147,Prancha com elevação alternada de pernas,high_blood_pressure,Hipertensão ,caution,confirmed
ex_147,Prancha com elevação alternada de pernas,obesity,Obesidade ,caution,confirmed
ex_147,Prancha com elevação alternada de pernas,pregnancy,Gravidez,avoid,confirmed
ex_147,Prancha com elevação alternada de pernas,pregnancy_postpartum,Pós-parto,caution,confirmed
ex_147,Prancha com elevação alternada de pernas,wrist_pain,Dor no Pulso,caution,ai_suggested
ex_148,Prancha com toque nos ombros,asthma,Asma ,caution,confirmed
ex_148,Prancha com toque nos ombros,diabetes,Diabetes,caution,confirmed
ex_148,Prancha com toque nos ombros,heart_condition,Condição Cardíaca ,caution,confirmed
ex_148,Prancha com toque nos ombros,high_blood_pressure,Hipertensão ,caution,confirmed
ex_148,Prancha com toque nos ombros,obesity,Obesidade ,caution,confirmed
ex_148,Prancha com toque nos ombros,pregnancy,Gravidez,avoid,confirmed
ex_148,Prancha com toque nos ombros,pregnancy_postpartum,Pós-parto,caution,confirmed
ex_148,Prancha com toque nos ombros,wrist_pain,Dor no Pulso,caution,ai_suggested
ex_149,Dead bug com miniband,asthma,Asma ,caution,confirmed
ex_149,Dead bug com miniband,diabetes,Diabetes,caution,confirmed
ex_149,Dead bug com miniband,heart_condition,Condição Cardíaca ,caution,confirmed
ex_149,Dead bug com miniband,high_blood_pressure,Hipertensão ,caution,confirmed
ex_149,Dead bug com miniband,hip_pain,Dor no Quadril,caution,ai_suggested
ex_149,Dead bug com miniband,obesity,Obesidade ,caution,confirmed
ex_149,Dead bug com miniband,pregnancy,Gravidez,avoid,confirmed
ex_149,Dead bug com miniband,pregnancy_postpartum,Pós-parto,caution,confirmed
ex_151,Pike push-up,asthma,Asma ,caution,confirmed
ex_151,Pike push-up,diabetes,Diabetes,caution,confirmed
ex_151,Pike push-up,heart_condition,Condição Cardíaca ,caution,confirmed
ex_151,Pike push-up,high_blood_pressure,Hipertensão ,caution,confirmed
ex_151,Pike push-up,obesity,Obesidade ,caution,confirmed
ex_151,Pike push-up,pregnancy,Gravidez,avoid,confirmed
ex_151,Pike push-up,pregnancy_postpartum,Pós-parto,caution,confirmed
ex_151,Pike push-up,shoulder_pain,Ombro,caution,confirmed
ex_151,Pike push-up,wrist_pain,Dor no Pulso,caution,ai_suggested
ex_152,Prancha com toque de ombro,wrist_pain,Dor no Pulso,caution,ai_suggested
ex_153,Elevação lateral com halteres,asthma,Asma ,caution,confirmed
ex_153,Elevação lateral com halteres,diabetes,Diabetes,caution,confirmed
ex_153,Elevação lateral com halteres,heart_condition,Condição Cardíaca ,caution,confirmed
ex_153,Elevação lateral com halteres,high_blood_pressure,Hipertensão ,caution,confirmed
ex_153,Elevação lateral com halteres,obesity,Obesidade ,caution,confirmed
ex_153,Elevação lateral com halteres,pregnancy,Gravidez,avoid,confirmed
ex_153,Elevação lateral com halteres,pregnancy_postpartum,Pós-parto,caution,confirmed
ex_153,Elevação lateral com halteres,shoulder_pain,Ombro,caution,confirmed
ex_154,Desenvolvimento com halteres,asthma,Asma ,caution,confirmed
ex_154,Desenvolvimento com halteres,diabetes,Diabetes,caution,confirmed
ex_154,Desenvolvimento com halteres,heart_condition,Condição Cardíaca ,caution,confirmed
